Code,Center Name,Purchase Date,Indent Date,No of Purchy,Qty in Qtls
80,DHAURAHARA,30-11-2022,27-11-2022,2,68.46
80,DHAURAHARA,30-11-2022,28-11-2022,4,175.33
80,DHAURAHARA,30-11-2022,29-11-2022,9,328.04
80,DHAURAHARA,30-11-2022,30-11-2022,8,186.06
80,DHAURAHARA,01-12-2022,27-11-2022,1,54.35
80,DHAURAHARA,01-12-2022,28-11-2022,1,24.75
80,DHAURAHARA,01-12-2022,29-11-2022,4,155.08
80,DHAURAHARA,01-12-2022,30-11-2022,10,314.96
80,DHAURAHARA,01-12-2022,01-12-2022,3,73.01
80,DHAURAHARA,02-12-2022,28-11-2022,4,205.13
80,DHAURAHARA,02-12-2022,29-11-2022,3,70.14
80,DHAURAHARA,02-12-2022,30-11-2022,8,245.96
80,DHAURAHARA,02-12-2022,01-12-2022,10,349.96
80,DHAURAHARA,02-12-2022,02-12-2022,3,92.96
80,DHAURAHARA,03-12-2022,29-11-2022,5,139.39
80,DHAURAHARA,03-12-2022,30-11-2022,6,138.01
80,DHAURAHARA,03-12-2022,01-12-2022,11,324.07
80,DHAURAHARA,03-12-2022,02-12-2022,8,363.63
80,DHAURAHARA,03-12-2022,03-12-2022,1,54.05
80,DHAURAHARA,04-12-2022,30-11-2022,2,73.76
80,DHAURAHARA,04-12-2022,01-12-2022,4,139.93
80,DHAURAHARA,04-12-2022,02-12-2022,6,285.41
80,DHAURAHARA,04-12-2022,03-12-2022,3,102.17
80,DHAURAHARA,04-12-2022,04-12-2022,12,455.82
80,DHAURAHARA,05-12-2022,03-12-2022,2,101.67
80,DHAURAHARA,05-12-2022,04-12-2022,2,78.11
80,DHAURAHARA,05-12-2022,05-12-2022,13,391.24
80,DHAURAHARA,06-12-2022,02-12-2022,1,23.96
80,DHAURAHARA,06-12-2022,03-12-2022,2,48.51
80,DHAURAHARA,06-12-2022,04-12-2022,1,53.16
80,DHAURAHARA,06-12-2022,05-12-2022,4,140.88
80,DHAURAHARA,06-12-2022,06-12-2022,10,327.78
80,DHAURAHARA,07-12-2022,03-12-2022,3,127.41
80,DHAURAHARA,07-12-2022,04-12-2022,1,54.45
80,DHAURAHARA,07-12-2022,05-12-2022,1,54.35
80,DHAURAHARA,07-12-2022,06-12-2022,9,273.39
80,DHAURAHARA,07-12-2022,07-12-2022,15,472.27
80,DHAURAHARA,08-12-2022,05-12-2022,1,20.39
80,DHAURAHARA,08-12-2022,07-12-2022,9,269.73
80,DHAURAHARA,08-12-2022,08-12-2022,10,272.35
80,DHAURAHARA,09-12-2022,06-12-2022,2,49.50
80,DHAURAHARA,09-12-2022,07-12-2022,4,92.50
80,DHAURAHARA,09-12-2022,08-12-2022,8,217.25
80,DHAURAHARA,09-12-2022,09-12-2022,13,429.65
80,DHAURAHARA,10-12-2022,07-12-2022,2,46.53
80,DHAURAHARA,10-12-2022,08-12-2022,3,94.35
80,DHAURAHARA,10-12-2022,09-12-2022,7,223.40
80,DHAURAHARA,10-12-2022,10-12-2022,9,395.20
80,DHAURAHARA,11-12-2022,08-12-2022,2,48.06
80,DHAURAHARA,11-12-2022,09-12-2022,1,22.47
80,DHAURAHARA,11-12-2022,10-12-2022,2,108.85
80,DHAURAHARA,11-12-2022,11-12-2022,10,349.47
80,DHAURAHARA,12-12-2022,09-12-2022,3,92.56
80,DHAURAHARA,12-12-2022,10-12-2022,5,171.36
80,DHAURAHARA,12-12-2022,11-12-2022,5,169.48
80,DHAURAHARA,12-12-2022,12-12-2022,13,361.55
80,DHAURAHARA,13-12-2022,10-12-2022,2,104.59
80,DHAURAHARA,13-12-2022,12-12-2022,3,95.34
80,DHAURAHARA,13-12-2022,13-12-2022,11,389.26
80,DHAURAHARA,14-12-2022,11-12-2022,2,76.92
80,DHAURAHARA,14-12-2022,12-12-2022,10,299.03
80,DHAURAHARA,14-12-2022,13-12-2022,4,95.04
80,DHAURAHARA,14-12-2022,14-12-2022,11,445.45
80,DHAURAHARA,15-12-2022,12-12-2022,2,48.41
80,DHAURAHARA,15-12-2022,13-12-2022,6,221.90
80,DHAURAHARA,15-12-2022,14-12-2022,10,268.39
80,DHAURAHARA,15-12-2022,15-12-2022,12,410.55
80,DHAURAHARA,16-12-2022,13-12-2022,3,73.06
80,DHAURAHARA,16-12-2022,14-12-2022,4,127.06
80,DHAURAHARA,16-12-2022,15-12-2022,6,147.90
80,DHAURAHARA,16-12-2022,16-12-2022,16,514.53
80,DHAURAHARA,17-12-2022,14-12-2022,1,24.75
80,DHAURAHARA,17-12-2022,15-12-2022,2,47.12
80,DHAURAHARA,17-12-2022,16-12-2022,1,26.68
80,DHAURAHARA,17-12-2022,17-12-2022,11,343.97
80,DHAURAHARA,18-12-2022,15-12-2022,1,24.45
80,DHAURAHARA,18-12-2022,16-12-2022,2,44.84
80,DHAURAHARA,18-12-2022,17-12-2022,8,304.92
80,DHAURAHARA,18-12-2022,18-12-2022,9,277.94
80,DHAURAHARA,19-12-2022,17-12-2022,2,50.39
80,DHAURAHARA,19-12-2022,18-12-2022,3,129.89
80,DHAURAHARA,19-12-2022,19-12-2022,15,502.62
80,DHAURAHARA,20-12-2022,17-12-2022,1,49.50
80,DHAURAHARA,20-12-2022,18-12-2022,3,101.18
80,DHAURAHARA,20-12-2022,19-12-2022,4,97.61
80,DHAURAHARA,20-12-2022,20-12-2022,11,383.57
80,DHAURAHARA,21-12-2022,18-12-2022,4,186.27
80,DHAURAHARA,21-12-2022,19-12-2022,3,73.41
80,DHAURAHARA,21-12-2022,20-12-2022,8,209.98
80,DHAURAHARA,21-12-2022,21-12-2022,13,417.77
80,DHAURAHARA,22-12-2022,19-12-2022,4,128.06
80,DHAURAHARA,22-12-2022,20-12-2022,7,255.41
80,DHAURAHARA,22-12-2022,21-12-2022,10,274.32
80,DHAURAHARA,22-12-2022,22-12-2022,8,245.86
80,DHAURAHARA,23-12-2022,20-12-2022,1,19.01
80,DHAURAHARA,23-12-2022,21-12-2022,5,150.13
80,DHAURAHARA,23-12-2022,22-12-2022,7,219.83
80,DHAURAHARA,23-12-2022,23-12-2022,14,407.52
80,DHAURAHARA,24-12-2022,22-12-2022,3,132.56
80,DHAURAHARA,24-12-2022,23-12-2022,5,126.12
80,DHAURAHARA,24-12-2022,24-12-2022,10,348.73
80,DHAURAHARA,25-12-2022,22-12-2022,3,156.37
80,DHAURAHARA,25-12-2022,23-12-2022,4,154.49
80,DHAURAHARA,25-12-2022,24-12-2022,7,165.82
80,DHAURAHARA,25-12-2022,25-12-2022,13,352.04
80,DHAURAHARA,26-12-2022,23-12-2022,5,151.96
80,DHAURAHARA,26-12-2022,24-12-2022,9,264.51
80,DHAURAHARA,26-12-2022,25-12-2022,10,327.16
80,DHAURAHARA,26-12-2022,26-12-2022,10,304.41
80,DHAURAHARA,27-12-2022,25-12-2022,6,145.72
80,DHAURAHARA,27-12-2022,26-12-2022,15,414.95
80,DHAURAHARA,27-12-2022,27-12-2022,8,274.02
80,DHAURAHARA,28-12-2022,25-12-2022,2,49.40
80,DHAURAHARA,28-12-2022,26-12-2022,4,127.22
80,DHAURAHARA,28-12-2022,27-12-2022,4,184.68
80,DHAURAHARA,28-12-2022,28-12-2022,16,465.74
80,DHAURAHARA,29-12-2022,25-12-2022,2,74.99
80,DHAURAHARA,29-12-2022,27-12-2022,2,74.35
80,DHAURAHARA,29-12-2022,28-12-2022,4,122.21
80,DHAURAHARA,29-12-2022,29-12-2022,14,480.44
80,DHAURAHARA,30-12-2022,27-12-2022,2,49.50
80,DHAURAHARA,30-12-2022,28-12-2022,4,157.81
80,DHAURAHARA,30-12-2022,29-12-2022,2,50.79
80,DHAURAHARA,30-12-2022,30-12-2022,17,583.99
80,DHAURAHARA,31-12-2022,30-12-2022,3,75.39
80,DHAURAHARA,31-12-2022,31-12-2022,12,449.56
80,DHAURAHARA,02-01-2023,30-12-2022,2,50.49
80,DHAURAHARA,02-01-2023,31-12-2022,9,212.25
80,DHAURAHARA,02-01-2023,01-01-2023,10,354.26
80,DHAURAHARA,02-01-2023,02-01-2023,4,158.50
80,DHAURAHARA,03-01-2023,31-12-2022,4,93.00
80,DHAURAHARA,03-01-2023,01-01-2023,5,177.16
80,DHAURAHARA,03-01-2023,02-01-2023,2,77.56
80,DHAURAHARA,03-01-2023,03-01-2023,11,361.84
80,DHAURAHARA,04-01-2023,03-01-2023,8,225.56
80,DHAURAHARA,04-01-2023,04-01-2023,8,334.57
80,DHAURAHARA,05-01-2023,02-01-2023,1,25.84
80,DHAURAHARA,05-01-2023,03-01-2023,7,203.54
80,DHAURAHARA,05-01-2023,04-01-2023,9,222.24
80,DHAURAHARA,05-01-2023,05-01-2023,6,205.86
80,DHAURAHARA,06-01-2023,03-01-2023,5,146.52
80,DHAURAHARA,06-01-2023,04-01-2023,5,144.53
80,DHAURAHARA,06-01-2023,05-01-2023,11,317.45
80,DHAURAHARA,06-01-2023,06-01-2023,7,236.11
80,DHAURAHARA,07-01-2023,04-01-2023,2,48.51
80,DHAURAHARA,07-01-2023,05-01-2023,5,156.12
80,DHAURAHARA,07-01-2023,06-01-2023,10,395.31
80,DHAURAHARA,07-01-2023,07-01-2023,14,439.06
80,DHAURAHARA,08-01-2023,05-01-2023,3,101.97
80,DHAURAHARA,08-01-2023,06-01-2023,3,99.50
80,DHAURAHARA,08-01-2023,07-01-2023,10,312.58
80,DHAURAHARA,08-01-2023,08-01-2023,7,255.51
80,DHAURAHARA,09-01-2023,07-01-2023,4,96.03
80,DHAURAHARA,09-01-2023,08-01-2023,12,414.41
80,DHAURAHARA,09-01-2023,09-01-2023,14,492.87
80,DHAURAHARA,10-01-2023,07-01-2023,1,21.68
80,DHAURAHARA,10-01-2023,08-01-2023,4,123.45
80,DHAURAHARA,10-01-2023,09-01-2023,5,149.29
80,DHAURAHARA,10-01-2023,10-01-2023,10,388.57
80,DHAURAHARA,11-01-2023,08-01-2023,2,72.57
80,DHAURAHARA,11-01-2023,09-01-2023,4,103.85
80,DHAURAHARA,11-01-2023,10-01-2023,10,268.40
80,DHAURAHARA,11-01-2023,11-01-2023,17,518.84
80,DHAURAHARA,12-01-2023,09-01-2023,2,51.73
80,DHAURAHARA,12-01-2023,10-01-2023,6,203.44
80,DHAURAHARA,12-01-2023,11-01-2023,8,219.52
80,DHAURAHARA,12-01-2023,12-01-2023,7,304.92
80,DHAURAHARA,13-01-2023,10-01-2023,4,92.66
80,DHAURAHARA,13-01-2023,11-01-2023,8,284.68
80,DHAURAHARA,13-01-2023,12-01-2023,9,282.34
80,DHAURAHARA,13-01-2023,13-01-2023,10,352.54
80,DHAURAHARA,14-01-2023,12-01-2023,7,261.65
80,DHAURAHARA,14-01-2023,13-01-2023,4,156.32
80,DHAURAHARA,14-01-2023,14-01-2023,7,225.62
80,DHAURAHARA,15-01-2023,12-01-2023,2,46.23
80,DHAURAHARA,15-01-2023,13-01-2023,3,99.00
80,DHAURAHARA,15-01-2023,14-01-2023,3,100.49
80,DHAURAHARA,15-01-2023,15-01-2023,7,291.95
80,DHAURAHARA,16-01-2023,12-01-2023,1,25.74
80,DHAURAHARA,16-01-2023,13-01-2023,3,125.52
80,DHAURAHARA,16-01-2023,14-01-2023,3,131.28
80,DHAURAHARA,16-01-2023,15-01-2023,7,228.65
80,DHAURAHARA,16-01-2023,16-01-2023,6,209.29
80,DHAURAHARA,17-01-2023,14-01-2023,2,46.83
80,DHAURAHARA,17-01-2023,15-01-2023,3,131.77
80,DHAURAHARA,17-01-2023,16-01-2023,4,138.01
80,DHAURAHARA,17-01-2023,17-01-2023,12,383.32
80,DHAURAHARA,18-01-2023,14-01-2023,5,271.85
80,DHAURAHARA,18-01-2023,15-01-2023,2,48.51
80,DHAURAHARA,18-01-2023,16-01-2023,4,155.43
80,DHAURAHARA,18-01-2023,17-01-2023,12,347.00
80,DHAURAHARA,18-01-2023,18-01-2023,2,45.69
80,DHAURAHARA,19-01-2023,15-01-2023,1,54.45
80,DHAURAHARA,19-01-2023,16-01-2023,11,470.59
80,DHAURAHARA,19-01-2023,17-01-2023,5,152.47
80,DHAURAHARA,19-01-2023,18-01-2023,12,460.85
80,DHAURAHARA,19-01-2023,19-01-2023,5,117.51
80,DHAURAHARA,20-01-2023,17-01-2023,2,80.49
80,DHAURAHARA,20-01-2023,18-01-2023,5,235.02
80,DHAURAHARA,20-01-2023,19-01-2023,5,180.38
80,DHAURAHARA,20-01-2023,20-01-2023,4,102.66
80,DHAURAHARA,21-01-2023,18-01-2023,3,136.52
80,DHAURAHARA,21-01-2023,19-01-2023,7,288.78
80,DHAURAHARA,21-01-2023,20-01-2023,3,74.25
80,DHAURAHARA,21-01-2023,21-01-2023,2,52.37
80,DHAURAHARA,22-01-2023,18-01-2023,1,21.98
80,DHAURAHARA,22-01-2023,19-01-2023,8,307.78
80,DHAURAHARA,22-01-2023,20-01-2023,2,51.97
80,DHAURAHARA,22-01-2023,21-01-2023,6,193.79
80,DHAURAHARA,23-01-2023,20-01-2023,13,439.39
80,DHAURAHARA,23-01-2023,21-01-2023,9,341.74
80,DHAURAHARA,23-01-2023,22-01-2023,3,105.23
80,DHAURAHARA,23-01-2023,23-01-2023,5,178.64
80,DHAURAHARA,24-01-2023,21-01-2023,7,253.73
80,DHAURAHARA,24-01-2023,22-01-2023,6,174.52
80,DHAURAHARA,24-01-2023,23-01-2023,1,24.95
80,DHAURAHARA,24-01-2023,24-01-2023,3,101.33
80,DHAURAHARA,25-01-2023,21-01-2023,1,27.32
80,DHAURAHARA,25-01-2023,22-01-2023,6,236.50
80,DHAURAHARA,25-01-2023,23-01-2023,5,181.17
80,DHAURAHARA,25-01-2023,24-01-2023,4,160.28
80,DHAURAHARA,25-01-2023,25-01-2023,3,109.49
80,DHAURAHARA,26-01-2023,23-01-2023,4,186.02
80,DHAURAHARA,26-01-2023,24-01-2023,4,126.52
80,DHAURAHARA,26-01-2023,25-01-2023,8,229.77
80,DHAURAHARA,26-01-2023,26-01-2023,8,295.51
82,DHAURAHARA II,15-11-2022,13-11-2022,5,163.70
82,DHAURAHARA II,15-11-2022,14-11-2022,2,70.73
82,DHAURAHARA II,16-11-2022,13-11-2022,2,43.12
82,DHAURAHARA II,16-11-2022,14-11-2022,3,58.55
82,DHAURAHARA II,16-11-2022,15-11-2022,3,94.00
82,DHAURAHARA II,16-11-2022,16-11-2022,1,54.40
82,DHAURAHARA II,18-11-2022,14-11-2022,5,141.37
82,DHAURAHARA II,18-11-2022,15-11-2022,2,42.72
82,DHAURAHARA II,18-11-2022,17-11-2022,1,53.95
82,DHAURAHARA II,19-11-2022,13-11-2022,5,156.76
82,DHAURAHARA II,19-11-2022,16-11-2022,3,130.53
82,DHAURAHARA II,19-11-2022,17-11-2022,1,23.36
82,DHAURAHARA II,20-11-2022,14-11-2022,2,36.53
82,DHAURAHARA II,20-11-2022,15-11-2022,5,159.98
82,DHAURAHARA II,20-11-2022,16-11-2022,5,182.50
82,DHAURAHARA II,20-11-2022,17-11-2022,6,225.37
82,DHAURAHARA II,21-11-2022,16-11-2022,2,62.77
82,DHAURAHARA II,21-11-2022,17-11-2022,4,172.79
82,DHAURAHARA II,21-11-2022,21-11-2022,2,75.34
82,DHAURAHARA II,22-11-2022,16-11-2022,1,48.41
82,DHAURAHARA II,22-11-2022,20-11-2022,1,22.77
82,DHAURAHARA II,22-11-2022,21-11-2022,1,23.31
82,DHAURAHARA II,22-11-2022,22-11-2022,7,267.10
82,DHAURAHARA II,24-11-2022,20-11-2022,1,23.71
82,DHAURAHARA II,24-11-2022,21-11-2022,1,53.36
82,DHAURAHARA II,24-11-2022,22-11-2022,1,22.57
82,DHAURAHARA II,24-11-2022,23-11-2022,3,161.12
82,DHAURAHARA II,24-11-2022,24-11-2022,1,53.36
82,DHAURAHARA II,25-11-2022,20-11-2022,1,23.56
82,DHAURAHARA II,25-11-2022,21-11-2022,2,76.67
82,DHAURAHARA II,25-11-2022,23-11-2022,3,129.78
82,DHAURAHARA II,25-11-2022,24-11-2022,4,121.61
82,DHAURAHARA II,25-11-2022,25-11-2022,3,93.65
82,DHAURAHARA II,26-11-2022,23-11-2022,1,23.56
82,DHAURAHARA II,26-11-2022,24-11-2022,6,139.93
82,DHAURAHARA II,26-11-2022,25-11-2022,5,171.17
82,DHAURAHARA II,26-11-2022,26-11-2022,5,173.29
82,DHAURAHARA II,27-11-2022,24-11-2022,4,94.09
82,DHAURAHARA II,27-11-2022,26-11-2022,1,53.26
82,DHAURAHARA II,27-11-2022,27-11-2022,4,146.67
82,DHAURAHARA II,28-11-2022,24-11-2022,3,96.52
82,DHAURAHARA II,28-11-2022,25-11-2022,2,107.31
82,DHAURAHARA II,28-11-2022,26-11-2022,3,130.23
82,DHAURAHARA II,28-11-2022,27-11-2022,2,76.97
82,DHAURAHARA II,28-11-2022,28-11-2022,5,177.15
82,DHAURAHARA II,29-11-2022,26-11-2022,1,52.02
82,DHAURAHARA II,29-11-2022,27-11-2022,3,151.52
82,DHAURAHARA II,29-11-2022,28-11-2022,4,183.39
82,DHAURAHARA II,29-11-2022,29-11-2022,6,200.22
82,DHAURAHARA II,30-11-2022,27-11-2022,2,96.77
82,DHAURAHARA II,30-11-2022,28-11-2022,3,98.81
82,DHAURAHARA II,30-11-2022,29-11-2022,5,113.89
82,DHAURAHARA II,30-11-2022,30-11-2022,4,123.00
82,DHAURAHARA II,01-12-2022,28-11-2022,1,51.88
82,DHAURAHARA II,01-12-2022,29-11-2022,4,179.58
82,DHAURAHARA II,01-12-2022,30-11-2022,4,181.22
82,DHAURAHARA II,01-12-2022,01-12-2022,3,123.15
82,DHAURAHARA II,02-12-2022,30-11-2022,5,202.80
82,DHAURAHARA II,02-12-2022,01-12-2022,7,330.91
82,DHAURAHARA II,03-12-2022,29-11-2022,2,77.12
82,DHAURAHARA II,03-12-2022,30-11-2022,2,77.81
82,DHAURAHARA II,03-12-2022,01-12-2022,2,106.08
82,DHAURAHARA II,03-12-2022,02-12-2022,2,77.22
82,DHAURAHARA II,04-12-2022,01-12-2022,1,23.71
82,DHAURAHARA II,04-12-2022,04-12-2022,4,181.62
82,DHAURAHARA II,05-12-2022,04-12-2022,1,53.36
82,DHAURAHARA II,05-12-2022,05-12-2022,4,181.52
82,DHAURAHARA II,06-12-2022,02-12-2022,1,52.82
82,DHAURAHARA II,06-12-2022,04-12-2022,3,99.59
82,DHAURAHARA II,06-12-2022,05-12-2022,2,77.52
82,DHAURAHARA II,06-12-2022,06-12-2022,6,281.06
82,DHAURAHARA II,07-12-2022,04-12-2022,1,53.76
82,DHAURAHARA II,07-12-2022,05-12-2022,1,54.00
82,DHAURAHARA II,07-12-2022,06-12-2022,2,77.42
82,DHAURAHARA II,07-12-2022,07-12-2022,10,354.41
82,DHAURAHARA II,08-12-2022,04-12-2022,1,53.86
82,DHAURAHARA II,08-12-2022,05-12-2022,1,23.71
82,DHAURAHARA II,08-12-2022,06-12-2022,1,53.71
82,DHAURAHARA II,08-12-2022,07-12-2022,3,70.04
82,DHAURAHARA II,08-12-2022,08-12-2022,3,129.88
82,DHAURAHARA II,09-12-2022,07-12-2022,1,23.71
82,DHAURAHARA II,09-12-2022,08-12-2022,5,143.45
82,DHAURAHARA II,09-12-2022,09-12-2022,6,293.63
82,DHAURAHARA II,10-12-2022,08-12-2022,2,47.37
82,DHAURAHARA II,10-12-2022,09-12-2022,3,125.19
82,DHAURAHARA II,10-12-2022,10-12-2022,9,391.75
82,DHAURAHARA II,11-12-2022,08-12-2022,3,100.68
82,DHAURAHARA II,11-12-2022,09-12-2022,3,95.58
82,DHAURAHARA II,11-12-2022,10-12-2022,1,23.71
82,DHAURAHARA II,11-12-2022,11-12-2022,7,254.43
82,DHAURAHARA II,13-12-2022,10-12-2022,5,174.60
82,DHAURAHARA II,13-12-2022,11-12-2022,4,181.81
82,DHAURAHARA II,13-12-2022,12-12-2022,10,443.84
82,DHAURAHARA II,13-12-2022,13-12-2022,9,323.38
82,DHAURAHARA II,14-12-2022,11-12-2022,1,53.51
82,DHAURAHARA II,14-12-2022,12-12-2022,1,23.61
82,DHAURAHARA II,14-12-2022,13-12-2022,4,124.94
82,DHAURAHARA II,14-12-2022,14-12-2022,12,424.31
82,DHAURAHARA II,15-12-2022,12-12-2022,1,21.38
82,DHAURAHARA II,15-12-2022,13-12-2022,3,71.08
82,DHAURAHARA II,15-12-2022,14-12-2022,2,70.88
82,DHAURAHARA II,15-12-2022,15-12-2022,5,148.35
82,DHAURAHARA II,16-12-2022,14-12-2022,2,46.48
82,DHAURAHARA II,16-12-2022,15-12-2022,3,131.47
82,DHAURAHARA II,16-12-2022,16-12-2022,10,381.94
82,DHAURAHARA II,17-12-2022,15-12-2022,2,75.04
82,DHAURAHARA II,17-12-2022,16-12-2022,1,44.25
82,DHAURAHARA II,17-12-2022,17-12-2022,13,598.31
82,DHAURAHARA II,18-12-2022,17-12-2022,3,152.01
82,DHAURAHARA II,18-12-2022,18-12-2022,5,205.32
82,DHAURAHARA II,19-12-2022,16-12-2022,1,53.36
82,DHAURAHARA II,19-12-2022,17-12-2022,2,77.91
82,DHAURAHARA II,19-12-2022,18-12-2022,2,76.77
82,DHAURAHARA II,19-12-2022,19-12-2022,5,239.17
82,DHAURAHARA II,20-12-2022,18-12-2022,2,77.46
82,DHAURAHARA II,20-12-2022,19-12-2022,1,23.76
82,DHAURAHARA II,20-12-2022,20-12-2022,8,306.69
82,DHAURAHARA II,21-12-2022,18-12-2022,1,52.96
82,DHAURAHARA II,21-12-2022,19-12-2022,2,47.52
82,DHAURAHARA II,21-12-2022,20-12-2022,2,78.01
82,DHAURAHARA II,21-12-2022,21-12-2022,7,316.69
82,DHAURAHARA II,22-12-2022,20-12-2022,1,23.76
82,DHAURAHARA II,22-12-2022,21-12-2022,2,47.52
82,DHAURAHARA II,22-12-2022,22-12-2022,5,259.57
82,DHAURAHARA II,23-12-2022,21-12-2022,1,54.10
82,DHAURAHARA II,23-12-2022,22-12-2022,1,54.15
82,DHAURAHARA II,23-12-2022,23-12-2022,8,337.93
82,DHAURAHARA II,24-12-2022,22-12-2022,2,75.09
82,DHAURAHARA II,24-12-2022,24-12-2022,6,292.03
82,DHAURAHARA II,25-12-2022,23-12-2022,1,54.00
82,DHAURAHARA II,25-12-2022,24-12-2022,2,77.81
82,DHAURAHARA II,25-12-2022,25-12-2022,5,178.84
82,DHAURAHARA II,26-12-2022,24-12-2022,1,23.66
82,DHAURAHARA II,26-12-2022,25-12-2022,6,231.16
82,DHAURAHARA II,26-12-2022,26-12-2022,2,78.11
82,DHAURAHARA II,27-12-2022,24-12-2022,1,23.66
82,DHAURAHARA II,27-12-2022,25-12-2022,1,23.76
82,DHAURAHARA II,27-12-2022,26-12-2022,2,103.70
82,DHAURAHARA II,27-12-2022,27-12-2022,7,342.19
82,DHAURAHARA II,28-12-2022,25-12-2022,1,23.07
82,DHAURAHARA II,28-12-2022,26-12-2022,6,200.17
82,DHAURAHARA II,28-12-2022,27-12-2022,2,47.52
82,DHAURAHARA II,28-12-2022,28-12-2022,6,253.53
82,DHAURAHARA II,29-12-2022,27-12-2022,2,107.81
82,DHAURAHARA II,29-12-2022,28-12-2022,3,71.08
82,DHAURAHARA II,29-12-2022,29-12-2022,3,132.41
82,DHAURAHARA II,30-12-2022,28-12-2022,2,99.79
82,DHAURAHARA II,30-12-2022,29-12-2022,4,144.14
82,DHAURAHARA II,30-12-2022,30-12-2022,7,273.78
82,DHAURAHARA II,31-12-2022,28-12-2022,1,54.05
82,DHAURAHARA II,31-12-2022,30-12-2022,1,23.76
82,DHAURAHARA II,31-12-2022,31-12-2022,7,302.15
82,DHAURAHARA II,02-01-2023,31-12-2022,2,75.24
82,DHAURAHARA II,02-01-2023,01-01-2023,8,296.45
82,DHAURAHARA II,02-01-2023,02-01-2023,1,23.76
82,DHAURAHARA II,03-01-2023,01-01-2023,1,52.27
82,DHAURAHARA II,03-01-2023,02-01-2023,4,178.55
82,DHAURAHARA II,03-01-2023,03-01-2023,3,121.52
82,DHAURAHARA II,04-01-2023,02-01-2023,2,100.98
82,DHAURAHARA II,04-01-2023,03-01-2023,1,49.50
82,DHAURAHARA II,04-01-2023,04-01-2023,5,179.04
82,DHAURAHARA II,05-01-2023,03-01-2023,7,217.20
82,DHAURAHARA II,05-01-2023,04-01-2023,6,257.30
82,DHAURAHARA II,05-01-2023,05-01-2023,4,151.22
82,DHAURAHARA II,06-01-2023,04-01-2023,3,122.61
82,DHAURAHARA II,06-01-2023,05-01-2023,5,117.31
82,DHAURAHARA II,06-01-2023,06-01-2023,4,125.33
82,DHAURAHARA II,07-01-2023,04-01-2023,4,153.84
82,DHAURAHARA II,07-01-2023,06-01-2023,5,172.41
82,DHAURAHARA II,07-01-2023,07-01-2023,5,261.06
82,DHAURAHARA II,08-01-2023,05-01-2023,2,103.26
82,DHAURAHARA II,08-01-2023,06-01-2023,1,49.20
82,DHAURAHARA II,08-01-2023,08-01-2023,6,172.70
82,DHAURAHARA II,09-01-2023,06-01-2023,3,101.27
82,DHAURAHARA II,09-01-2023,08-01-2023,2,47.52
82,DHAURAHARA II,09-01-2023,09-01-2023,5,234.73
82,DHAURAHARA II,10-01-2023,07-01-2023,3,152.51
82,DHAURAHARA II,10-01-2023,08-01-2023,1,21.78
82,DHAURAHARA II,10-01-2023,09-01-2023,2,107.81
82,DHAURAHARA II,10-01-2023,10-01-2023,8,336.35
82,DHAURAHARA II,11-01-2023,08-01-2023,2,97.96
82,DHAURAHARA II,11-01-2023,10-01-2023,1,54.35
82,DHAURAHARA II,11-01-2023,11-01-2023,4,181.61
82,DHAURAHARA II,12-01-2023,09-01-2023,2,73.21
82,DHAURAHARA II,12-01-2023,10-01-2023,1,23.71
82,DHAURAHARA II,12-01-2023,11-01-2023,5,147.75
82,DHAURAHARA II,12-01-2023,12-01-2023,2,77.81
82,DHAURAHARA II,13-01-2023,10-01-2023,1,49.50
82,DHAURAHARA II,13-01-2023,11-01-2023,2,77.71
82,DHAURAHARA II,13-01-2023,12-01-2023,4,147.21
82,DHAURAHARA II,13-01-2023,13-01-2023,5,209.87
82,DHAURAHARA II,14-01-2023,12-01-2023,4,185.72
82,DHAURAHARA II,14-01-2023,13-01-2023,3,131.62
82,DHAURAHARA II,14-01-2023,14-01-2023,3,101.72
82,DHAURAHARA II,15-01-2023,12-01-2023,1,53.66
82,DHAURAHARA II,15-01-2023,13-01-2023,3,122.86
82,DHAURAHARA II,15-01-2023,14-01-2023,2,74.30
82,DHAURAHARA II,15-01-2023,15-01-2023,5,179.28
82,DHAURAHARA II,16-01-2023,14-01-2023,3,101.37
82,DHAURAHARA II,16-01-2023,15-01-2023,1,48.91
82,DHAURAHARA II,16-01-2023,16-01-2023,4,186.46
82,DHAURAHARA II,17-01-2023,14-01-2023,2,73.16
82,DHAURAHARA II,17-01-2023,15-01-2023,3,95.04
82,DHAURAHARA II,17-01-2023,16-01-2023,3,114.00
82,DHAURAHARA II,17-01-2023,17-01-2023,5,170.23
82,DHAURAHARA II,18-01-2023,15-01-2023,1,54.25
82,DHAURAHARA II,18-01-2023,16-01-2023,3,129.19
82,DHAURAHARA II,18-01-2023,17-01-2023,3,131.86
82,DHAURAHARA II,18-01-2023,18-01-2023,5,179.68
82,DHAURAHARA II,19-01-2023,16-01-2023,1,51.18
82,DHAURAHARA II,19-01-2023,17-01-2023,3,126.17
82,DHAURAHARA II,19-01-2023,18-01-2023,3,71.08
82,DHAURAHARA II,19-01-2023,19-01-2023,5,269.12
82,DHAURAHARA II,20-01-2023,17-01-2023,2,73.75
82,DHAURAHARA II,20-01-2023,19-01-2023,3,101.87
82,DHAURAHARA II,20-01-2023,20-01-2023,3,132.21
82,DHAURAHARA II,21-01-2023,18-01-2023,3,112.86
